Doi,Year,Name,Abbreviation,Sintering temperature,Sintering time,Category,Cycle,Capacity,Retention,Current: mAg-1,Current: C,Voltage lower limit,Voltage upper limit,Elements
10.1039/d1ta00627d,2021,Na0.8Ti0.1Mn0.55Fe0.1Ni0.25O2,FFT,900.0,15.0,Cycling performance,100.0,,100.0,,0.1,2.4,3.7,"{'Na': '0.8', 'Ti': '0.1', 'Mn': '0.55', 'Fe': '0.1', 'Ni': '0.25', 'O': '2'}"
10.1039/c4ta03991b,2014,O3-Na0.67Mn0.33Fe0.67O2,,1000.0,12.0,Cycling performance,1.0,151.09,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.33', 'Fe': '0.67', 'O': '2'}"
10.1039/d1ta08471b,2021,P2-Na0.6Li0.11Mn0.62Fe0.27O2,NLFMO,900.0,15.0,Cycling performance,5.0,,91.3,,0.1,2.0,3.5,"{'Na': '0.6', 'Li': '0.11', 'Mn': '0.62', 'Fe': '0.27', 'O': '2'}"
10.1039/d1ta08471b,2021,P2-Na0.6Li0.11Mn0.62Fe0.27O2,NLFMO,900.0,15.0,Cycling performance,5.0,,78.5,,0.1,2.0,3.5,"{'Na': '0.6', 'Li': '0.11', 'Mn': '0.62', 'Fe': '0.27', 'O': '2'}"
10.1016/j.apt.2019.10.010,2020,Na0.67Mn0.5Fe0.5O2,,,,Cycling performance,1.0,217.9,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2023.141384,2023,K0.05Na0.62Mn0.6Ni0.3Cu0.1O2,MNC-1,900.0,10.0,Rate performance,,121.4,,,0.1,2.0,4.0,"{'K': '0.05', 'Na': '0.62', 'Mn': '0.6', 'Ni': '0.3', 'Cu': '0.1', 'O': '2'}"
10.1039/c4ra10346g,2014,Na0.67Mn0.5Fe0.5O2,NFMO,900.0,12.0,Cycling performance,1.0,178.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c4ra01391c,2014,P2-Na0.67Mn0.5Fe0.5O2,NFMO,850.0,12.0,Cycling performance,30.0,,20.0,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c4ra01391c,2014,C-Na0.67Mn0.5Fe0.5O2,NFMO,850.0,12.0,Cycling performance,1.0,167.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/d1ta08471b,2021,P2-Na0.6Li0.11Mn0.62Fe0.27O2,NLFMO,900.0,15.0,Rate performance,,195.3,,,0.1,2.0,3.5,"{'Na': '0.6', 'Li': '0.11', 'Mn': '0.62', 'Fe': '0.27', 'O': '2'}"
10.1039/c4ra01391c,2014,C-Na0.67Mn0.5Fe0.5O2,NFMO,850.0,12.0,Cycling performance,30.0,157.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.ssi.2017.11.008,2018,NaFeF3,,,,Cycling performance,1.0,150.0,,,0.1,1.5,4.0,"{'Na': '1', 'Fe': '1', 'F': '3'}"
10.1039/c4ra01391c,2014,C-Na0.67Mn0.5Fe0.5O2,NFMO,850.0,12.0,Cycling performance,30.0,,94.0,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,1.0,120.9,,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Ti0.05Mn0.6Ni0.3Cu0.05O2,MNCT,900.0,12.0,Cycling performance,100.0,,92.0,,0.1,2.0,4.0,"{'Na': '0.9', 'Ti': '0.05', 'Mn': '0.6', 'Ni': '0.3', 'Cu': '0.05', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,56.0,,99.0,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,1.0,122.1,,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Ti0.05Mn0.6Ni0.3Cu0.05O2,MNCT,900.0,12.0,Rate performance,,182.68,,,0.1,2.0,4.0,"{'Na': '0.9', 'Ti': '0.05', 'Mn': '0.6', 'Ni': '0.3', 'Cu': '0.05', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Mg0.05Ti0.05Mn0.6Ni0.3O2,MNTM,900.0,12.0,Rate performance,,177.54,,,0.1,2.0,4.0,"{'Na': '0.9', 'Mg': '0.05', 'Ti': '0.05', 'Mn': '0.6', 'Ni': '0.3', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Mn0.6Ni0.4O2,MN,900.0,12.0,Rate performance,,172.4,,,0.1,2.0,4.0,"{'Na': '0.9', 'Mn': '0.6', 'Ni': '0.4', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,56.0,120.9,,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1039/d0ta08383f,2020,NaMn0.89Cu0.08Sb0.03O2,NMCSO,950.0,10.0,Rate performance,,204.0,,,0.1,2.0,4.0,"{'Na': '1', 'Mn': '0.89', 'Cu': '0.08', 'Sb': '0.03', 'O': '2'}"
10.1039/d1ta00627d,2021,Na0.8Ti0.1Mn0.55Fe0.1Ni0.25O2,FFT,900.0,15.0,Cycling performance,1.0,154.6,,,0.1,2.4,3.7,"{'Na': '0.8', 'Ti': '0.1', 'Mn': '0.55', 'Fe': '0.1', 'Ni': '0.25', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Mg0.05Ti0.05Mn0.6Ni0.3O2,MNTM,900.0,12.0,Cycling performance,100.0,,90.0,,0.1,2.0,4.0,"{'Na': '0.9', 'Mg': '0.05', 'Ti': '0.05', 'Mn': '0.6', 'Ni': '0.3', 'O': '2'}"
10.1016/j.cej.2021.134305,2022,NaCrO2,NC,1000.0,12.0,Rate performance,,120.0,,,0.1,2.5,3.5,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1016/j.cej.2021.134305,2022,NaCrO2,NC,1000.0,12.0,Rate performance,,31.3,,,0.1,2.5,3.5,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1039/d1ta00627d,2021,Na0.8Ti0.1Mn0.55Fe0.1Ni0.25O2,FFT,900.0,15.0,Cycling performance,100.0,154.6,,,0.1,2.4,3.7,"{'Na': '0.8', 'Ti': '0.1', 'Mn': '0.55', 'Fe': '0.1', 'Ni': '0.25', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,200.0,,85.6,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1039/c4ta03991b,2014,O3-Na0.67Mn0.33Fe0.67O2,,1000.0,12.0,Rate performance,,134.01,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.33', 'Fe': '0.67', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Mn0.6Ni0.4O2,MN,900.0,12.0,Rate performance,,218.24,,,0.1,2.0,4.0,"{'Na': '0.9', 'Mn': '0.6', 'Ni': '0.4', 'O': '2'}"
10.1039/c4ta03991b,2014,O3-Na0.67Mn0.33Fe0.67O2,,1000.0,12.0,Rate performance,,114.7,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.33', 'Fe': '0.67', 'O': '2'}"
10.1016/j.cej.2019.123087,2020,Na0.57Sr0.05Mn0.6Co0.2Ni0.2O2,NSMNC,900.0,10.0,Cycling performance,200.0,103.5,,,0.1,1.9,4.0,"{'Na': '0.57', 'Sr': '0.05', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jtice.2022.104565,2022,O3-Na0.9Ti0.05Mn0.6Ni0.3Cu0.05O2,MNCT,900.0,12.0,Rate performance,,165.0,,,0.1,2.0,4.0,"{'Na': '0.9', 'Ti': '0.05', 'Mn': '0.6', 'Ni': '0.3', 'Cu': '0.05', 'O': '2'}"
10.1016/j.ensm.2019.07.022,2020,NaTi0.25Cr0.25Fe0.25Ni0.25O2,NCFNT,900.0,12.0,Cycling performance,1.0,129.2,,,0.1,1.5,4.1,"{'Na': '1', 'Ti': '0.25', 'Cr': '0.25', 'Fe': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1039/c6ra06785a,2016,O3-NaMn0.4Co0.2Ni0.4O2,,800.0,8.0,Cycling performance,10.0,109.0,,,0.1,1.6,4.5,"{'Na': '1', 'Mn': '0.4', 'Co': '0.2', 'Ni': '0.4', 'O': '2'}"
10.1016/j.ceramint.2017.02.036,2017,Na0.6MnO2,,850.0,12.0,Rate performance,,180.0,,,0.1,1.5,4.3,"{'Na': '0.6', 'Mn': '1', 'O': '2'}"
10.1039/c6ra06785a,2016,O3-NaMn0.4Co0.2Ni0.4O2,,800.0,8.0,Cycling performance,10.0,,63.0,,0.1,1.6,4.5,"{'Na': '1', 'Mn': '0.4', 'Co': '0.2', 'Ni': '0.4', 'O': '2'}"
10.1016/j.matlet.2020.129119,2021,O3-NaTi0.1Cr0.45Fe0.45O2,NFCT,900.0,12.0,Cycling performance,50.0,99.3,,,0.1,2.0,4.0,"{'Na': '1', 'Ti': '0.1', 'Cr': '0.45', 'Fe': '0.45', 'O': '2'}"
10.1016/j.cej.2020.126578,2021,Na0.67Mn0.67Ni0.18Cu0.15O2,,900.0,10.0,Cycling performance,200.0,62.0,,,0.1,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.18', 'Cu': '0.15', 'O': '2'}"
10.1016/j.matlet.2020.129119,2021,O3-NaTi0.1Cr0.45Fe0.45O2,NFCT,900.0,12.0,Cycling performance,50.0,,70.6,,0.1,2.0,4.0,"{'Na': '1', 'Ti': '0.1', 'Cr': '0.45', 'Fe': '0.45', 'O': '2'}"
10.1016/j.apt.2019.10.010,2020,Na0.67Mn0.5Fe0.5O2,,,,Rate performance,,217.9,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2020.126578,2021,Na0.67Mn0.67Ni0.18Cu0.15O2,,900.0,10.0,Cycling performance,1.0,79.5,,,0.1,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.18', 'Cu': '0.15', 'O': '2'}"
10.1016/j.cej.2020.126578,2021,Na0.67Mn0.67Ni0.18Cu0.15O2,,900.0,10.0,Cycling performance,200.0,,78.0,,0.1,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.18', 'Cu': '0.15', 'O': '2'}"
10.1016/j.nanoen.2016.06.026,2016,Na0.67Mn0.67Ni0.33O2,Mn0.67Ni0.33,950.0,10.0,Cycling performance,60.0,140.2,,,0.1,2.5,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/d2qi01018f,2022,P2/O3-Na0.7Li0.1Mn0.6Fe0.2Ni0.1O2,LN,900.0,12.0,Cycling performance,500.0,102.2,,,0.1,2.5,4.3,"{'Na': '0.7', 'Li': '0.1', 'Mn': '0.6', 'Fe': '0.2', 'Ni': '0.1', 'O': '2'}"
10.1039/c7qi00778g,2017,P2-Na0.67Mn0.5Fe0.5O2,,900.0,5.0,Cycling performance,80.0,,55.0,,0.1,2.0,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.nanoen.2016.06.026,2016,Na0.67Mn0.67Ni0.33O2,Mn0.67Ni0.33,950.0,10.0,Cycling performance,110.0,130.0,,,0.1,2.5,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c7qi00778g,2017,Na0.67Cr0.1Mn0.65Co0.25O2,,900.0,5.0,Cycling performance,80.0,,66.35,,0.1,2.0,4.2,"{'Na': '0.67', 'Cr': '0.1', 'Mn': '0.65', 'Co': '0.25', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Rate performance,,161.1,,,0.1,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.ensm.2020.03.016,2020,Na0.67Mn0.72Cu0.28O2,,850.0,10.0,Cycling performance,50.0,82.3,,,0.1,,,"{'Na': '0.67', 'Mn': '0.72', 'Cu': '0.28', 'O': '2'}"
10.1016/j.electacta.2022.141079,2022,NaMn0.9B0.1O2,,710.0,12.0,Rate performance,,134.9,,,0.1,2.5,4.0,"{'Na': '1', 'Mn': '0.9', 'B': '0.1', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.05Mn0.95O2,NMT-5,1000.0,5.0,Cycling performance,1.0,106.4,,,0.1,2.0,4.1,"{'Na': '0.6', 'Ti': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.05Mn0.95O2,NMT-5,1000.0,5.0,Cycling performance,100.0,95.3,,,0.1,2.0,4.1,"{'Na': '0.6', 'Ti': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1016/j.ensm.2022.02.038,2022,O3-NaTi0.2Mn0.2Fe0.2Co0.2Ni0.2O2,,950.0,12.0,Rate performance,,180.0,,,0.1,1.5,4.5,"{'Na': '1', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.matlet.2020.129119,2021,O3-NaTi0.1Cr0.45Fe0.45O2,NFCT,900.0,12.0,Cycling performance,1.0,140.63,,,0.1,2.0,4.0,"{'Na': '1', 'Ti': '0.1', 'Cr': '0.45', 'Fe': '0.45', 'O': '2'}"
10.1016/j.matlet.2020.128181,2020,NaTi0.1Fe0.45Co0.45O2,,900.0,12.0,Cycling performance,1.0,144.0,,,0.1,2.0,4.0,"{'Na': '1', 'Ti': '0.1', 'Fe': '0.45', 'Co': '0.45', 'O': '2'}"
10.1039/c7ra00566k,2017,Na0.67Mn0.5Fe0.5O2,NaMFC-4,900.0,12.0,Cycling performance,1.0,159.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c7ra00566k,2017,P2-Na0.67Mn0.5Fe0.25Co0.25O2,NaMFC-1,900.0,12.0,Cycling performance,1.0,144.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.25', 'Co': '0.25', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Rate performance,,206.8,,,0.1,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/c8cc05888a,2018,NaTi0.25Mn0.25Fe0.25Ni0.25O2,NFMNT,,,Rate performance,,145.0,,,0.1,1.5,4.0,"{'Na': '1', 'Ti': '0.25', 'Mn': '0.25', 'Fe': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1016/j.materresbull.2019.110586,2020,NaVO2,,700.0,2.0,Rate performance,,160.0,,,0.1,1.2,3.0,"{'Na': '1', 'V': '1', 'O': '2'}"
10.1016/j.matlet.2017.05.084,2017,P2-Na0.67Mn0.5Fe0.5O2,,800.0,8.0,Cycling performance,1.0,230.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.matlet.2019.07.001,2019,P2-Na0.67Mn0.5Fe0.5O2,,800.0,8.0,Rate performance,,218.6,,,0.1,,,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c7ta11180k,2017,P2/O3-Na0.67Li0.18,,1000.0,6.0,Cycling performance,1.0,125.0,,,0.1,1.5,4.2,"{'Na': '0.67', 'Li': '0.18'}"
10.1016/j.matlet.2019.07.001,2019,P2-Na0.67Mn0.5Fe0.5O2,,800.0,8.0,Cycling performance,1.0,218.6,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c7ta11180k,2017,P2/O3-Na0.67Li0.18Mn0.8Fe0.2O2,NMR,1000.0,6.0,Cycling performance,1.0,125.0,,,0.1,1.5,4.2,"{'Na': '0.67', 'Li': '0.18', 'Mn': '0.8', 'Fe': '0.2', 'O': '2'}"
10.1016/j.ceramint.2022.04.206,2022,Na0.7Mn0.65Ni0.2Cu0.15O2,NNCM,950.0,12.0,Cycling performance,300.0,94.0,,,0.1,3.0,4.0,"{'Na': '0.7', 'Mn': '0.65', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1039/c7ta11180k,2017,P2/O3-Na0.67Li0.18Mn0.8Fe0.2O2,NMR,1000.0,6.0,Cycling performance,100.0,125.0,,,0.1,,,"{'Na': '0.67', 'Li': '0.18', 'Mn': '0.8', 'Fe': '0.2', 'O': '2'}"
10.1039/c8ee00309b,2018,Na0.9Mn0.52Fe0.28Cu0.2O2,CFM-Cu,850.0,10.0,Cycling performance,100.0,125.0,,,0.1,,,"{'Na': '0.9', 'Mn': '0.52', 'Fe': '0.28', 'Cu': '0.2', 'O': '2'}"
10.1016/j.matlet.2020.127739,2020,NaFeO2,,,,Cycling performance,1.0,136.0,,,0.1,,,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1016/j.matlet.2020.127739,2020,NaFeO2,,,,Rate performance,,300.0,,,0.1,0.2,4.0,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1016/j.matlet.2020.127950,2020,O3-NaMg0.15Ti0.7Ni0.15O2,,900.0,12.0,Rate performance,,113.08,,,0.1,0.2,2.5,"{'Na': '1', 'Mg': '0.15', 'Ti': '0.7', 'Ni': '0.15', 'O': '2'}"
10.1016/j.ensm.2020.11.037,2021,P2-Na0.67Mg0.1Mn0.67Ni0.23O2,NNMMO-HNA,900.0,15.0,Cycling performance,50.0,,95.3,,0.1,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.67', 'Ni': '0.23', 'O': '2'}"
10.1016/j.ensm.2020.11.037,2021,P2-Na0.67Mg0.1Mn0.67Ni0.23O2,NNMMO-HNA,900.0,15.0,Cycling performance,50.0,,72.7,,0.1,2.5,4.35,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.67', 'Ni': '0.23', 'O': '2'}"
10.1039/c8ee00309b,2018,Na0.9Mn0.52Fe0.28Cu0.2O2,CFM-Cu,850.0,10.0,Cycling performance,1.0,125.0,,,0.1,2.0,4.0,"{'Na': '0.9', 'Mn': '0.52', 'Fe': '0.28', 'Cu': '0.2', 'O': '2'}"
10.1039/c8ee00309b,2018,Na0.9Mn0.52Fe0.28Cu0.2O2,CFM-Cu,850.0,10.0,Cycling performance,1.0,127.0,,,0.1,2.0,4.0,"{'Na': '0.9', 'Mn': '0.52', 'Fe': '0.28', 'Cu': '0.2', 'O': '2'}"
10.1016/j.matlet.2020.127739,2020,NaFeO2,,,,Cycling performance,1.0,335.0,,,0.1,,,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1016/j.ceramint.2022.04.206,2022,Na0.7Mn0.65Ni0.2Cu0.15O2,NNCM,950.0,12.0,Cycling performance,1.0,99.0,,,0.1,3.0,4.0,"{'Na': '0.7', 'Mn': '0.65', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1016/j.ceramint.2022.04.206,2022,Na0.7Mn0.65Ni0.2Cu0.15O2,NNCM,950.0,12.0,Cycling performance,300.0,,95.0,,0.1,3.0,4.0,"{'Na': '0.7', 'Mn': '0.65', 'Ni': '0.2', 'Cu': '0.15', 'O': '2'}"
10.1016/j.cej.2022.138912,2023,Na0.67Mg0.1Mn0.6Cu0.3O2,NMCM,900.0,10.0,Cycling performance,1.0,141.6,,,0.1,2.0,4.5,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.6', 'Cu': '0.3', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.05Mn0.95O2,NMT-5,1000.0,5.0,Cycling performance,100.0,,89.6,,0.1,2.0,4.1,"{'Na': '0.6', 'Ti': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1039/c8ta10980j,2018,P2-Na0.67Mn0.67Ni0.33O2,NaNMO,850.0,12.0,Rate performance,,160.0,,16.0,0.1,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c8ta11927a,2018,Na0.67Mn0.67Ni0.33O2,NNMO,900.0,20.0,Cycling performance,100.0,89.0,,,0.1,2.0,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c8ta11927a,2018,Na0.67Mn0.67Ni0.33O2,NNMO,900.0,20.0,Cycling performance,1.0,93.0,,,0.1,2.0,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c8ta11927a,2018,Na0.67Mn0.67Ni0.33O2,NNMO,900.0,20.0,Cycling performance,100.0,,95.7,,0.1,2.0,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c6ra22818f,2016,O3-Na0.9Ti0.1Mn0.4Fe0.5O2,,900.0,12.0,Cycling performance,150.0,102.0,,,0.1,2.0,4.0,"{'Na': '0.9', 'Ti': '0.1', 'Mn': '0.4', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2023.141994,2023,P3-Na0.6Mg0.3Mn0.7O2,NMMO,850.0,24.0,Cycling performance,1.0,202.0,,,0.1,1.5,4.5,"{'Na': '0.6', 'Mg': '0.3', 'Mn': '0.7', 'O': '2'}"
10.1039/c6ra06785a,2016,NaMnO2,,800.0,8.0,Rate performance,,126.0,,,0.1,2.2,3.8,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1016/j.cej.2023.141994,2023,P2-Na0.6Mg0.3Mn0.7O2,NMMO,850.0,24.0,Cycling performance,1.0,152.9,,,0.1,1.5,4.5,"{'Na': '0.6', 'Mg': '0.3', 'Mn': '0.7', 'O': '2'}"
10.1016/j.est.2023.107242,2023,Na0.8Mn0.6Ni0.3Cu0.1O2,NMNC-850,550.0,12.0,Cycling performance,100.0,118.2,,,0.1,1.5,4.2,"{'Na': '0.8', 'Mn': '0.6', 'Ni': '0.3', 'Cu': '0.1', 'O': '2'}"
10.1016/j.ensm.2022.02.038,2022,O3-NaTi0.2Mn0.2Fe0.2Co0.2Ni0.2O2,,950.0,12.0,Rate performance,,110.0,,,0.1,1.5,4.5,"{'Na': '1', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1039/d0cc02168g,2020,NaMn0.5Ni0.5O,,,,Rate performance,,191.0,,,0.1,,,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '1'}"
10.1016/j.cej.2017.01.109,2017,Na0.53MnO2,NMO,600.0,8.0,Rate performance,,135.7,,,0.1,2.0,4.3,"{'Na': '0.53', 'Mn': '1', 'O': '2'}"
10.1016/j.ceramint.2019.08.011,2019,NaFe0.33Co0.33Ni0.33O2,,900.0,15.0,Cycling performance,20.0,,95.0,,0.1,2.0,4.2,"{'Na': '1', 'Fe': '0.33', 'Co': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.ceramint.2017.05.007,2017,Na0.67Mn0.75Ni0.25O2,,900.0,6.0,Rate performance,,62.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1016/j.cej.2017.01.109,2017,Na0.53MnO2,NMO,600.0,8.0,Rate performance,,140.0,,,0.1,2.0,4.3,"{'Na': '0.53', 'Mn': '1', 'O': '2'}"
10.1039/c6ra22818f,2016,O3-Na0.9Ti0.1Mn0.4Fe0.5O2,,900.0,12.0,Cycling performance,150.0,109.0,,,0.1,2.0,4.0,"{'Na': '0.9', 'Ti': '0.1', 'Mn': '0.4', 'Fe': '0.5', 'O': '2'}"
10.1016/j.susmat.2021.e00258,2021,NaFeO2,,800.0,2.0,Cycling performance,1.0,102.6,,,0.1,,,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1016/j.susmat.2021.e00258,2021,NaFeO2,,800.0,2.0,Cycling performance,100.0,,87.3,,0.1,,,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1039/c8ta07933a,2018,Na0.7Mn0.55Fe0.3Cu0.15O2,,900.0,12.0,Cycling performance,80.0,,82.0,,0.1,2.5,4.2,"{'Na': '0.7', 'Mn': '0.55', 'Fe': '0.3', 'Cu': '0.15', 'O': '2'}"
10.1016/j.ensm.2020.03.016,2020,Na0.67Mn0.72Cu0.28O2,,850.0,10.0,Cycling performance,1.0,84.0,,,0.1,,,"{'Na': '0.67', 'Mn': '0.72', 'Cu': '0.28', 'O': '2'}"
10.1039/c6ta08667e,2016,Na0.6Mn0.66Ni0.22Al0.11O2,NAM,1000.0,6.0,Cycling performance,15.0,207.0,,,0.1,1.5,4.6,"{'Na': '0.6', 'Mn': '0.66', 'Ni': '0.22', 'Al': '0.11', 'O': '2'}"
10.1039/c6ta08667e,2016,Na0.6Mn0.66Ni0.22Al0.11O2,NAM,1000.0,6.0,Rate performance,,250.0,,,0.1,,,"{'Na': '0.6', 'Mn': '0.66', 'Ni': '0.22', 'Al': '0.11', 'O': '2'}"
10.1039/c6ta08661f,2016,NaNi0.67Bi0.33O2,,750.0,12.0,Rate performance,,96.0,,,0.1,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Bi': '0.33', 'O': '2'}"
10.1016/j.ceramint.2020.10.102,2021,Na0.67Mn0.5Fe0.5O2,,850.0,10.0,Rate performance,,240.2,,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.apt.2019.10.010,2020,Na0.67Mn0.5Fe0.5O2,,,,Cycling performance,130.0,,100.0,,0.1,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1039/c6ra06785a,2016,NaMnO2,,800.0,8.0,Rate performance,,144.0,,,0.1,2.2,3.8,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1016/j.cap.2015.12.014,2016,Na0.6Li0.6Mn0.72Co0.1Ni0.18O2,NLNCM,800.0,6.0,Rate performance,,284.0,,,0.1,2.0,4.6,"{'Na': '0.6', 'Li': '0.6', 'Mn': '0.72', 'Co': '0.1', 'Ni': '0.18', 'O': '2'}"
